file,key,english_text
t_ingame.php,admin.expedition_slots_desc,"Maximum number of simultaneous expedition fleets."
t_ingame.php,admin.expedition_bonus_slots,"Expedition bonus slots"
t_ingame.php,admin.expedition_multiplier_res,"Resource multiplier"
t_ingame.php,admin.expedition_multiplier_ships,"Ships multiplier"
t_ingame.php,admin.expedition_multiplier_dm,"Dark Matter multiplier"
t_ingame.php,admin.expedition_multiplier_items,"Items multiplier"
t_ingame.php,admin.expedition_weights_desc,"Relative probability weights for expedition outcomes. Higher values increase probability."
t_ingame.php,admin.expedition_weights_defaults,"Reset to defaults"
t_ingame.php,admin.expedition_weights_values,"Current weights"
t_ingame.php,admin.weight_ships,"Ships found"
t_ingame.php,admin.weight_resources,"Resources found"
t_ingame.php,admin.weight_delay,Delay
t_ingame.php,admin.weight_speedup,"Speed boost"
t_ingame.php,admin.weight_nothing,Nothing
t_ingame.php,admin.weight_black_hole,"Black hole"
t_ingame.php,admin.weight_pirates,Pirates
t_ingame.php,admin.weight_aliens,Aliens
t_ingame.php,admin.weight_dm,"Dark Matter"
t_ingame.php,admin.highscore_admin_visible,"Show admin in highscore"
t_ingame.php,admin.highscore_admin_visible_desc,"If enabled, admin accounts will appear in the highscore."
t_ingame.php,admin.galaxy_ignore_empty,"Ignore empty systems in galaxy view"
t_ingame.php,admin.galaxy_ignore_inactive,"Ignore inactive systems in galaxy view"
t_ingame.php,admin.galaxy_count,"Number of galaxies"
t_ingame.php,admin.save,"Save settings"
t_ingame.php,admin.dev_title,"Developer Tools"
t_ingame.php,admin.dev_masquerade,"Masquerade as user"
t_ingame.php,admin.dev_username,Username
t_ingame.php,admin.dev_username_placeholder,"Enter username..."
t_ingame.php,admin.dev_masquerade_btn,Masquerade
t_ingame.php,admin.dev_update_planet,"Update planet resources"
t_ingame.php,admin.dev_set_mines,"Set mines (max)"
t_ingame.php,admin.dev_set_storages,"Set storages (max)"
t_ingame.php,admin.dev_set_shipyard,"Set shipyard (max)"
t_ingame.php,admin.dev_set_research,"Set research (max)"
t_ingame.php,admin.dev_add_units,"Add units"
t_ingame.php,admin.dev_units_amount,Amount
t_ingame.php,admin.dev_light_fighter,"Light Fighters"
t_ingame.php,admin.dev_set_building,"Set building level"
t_ingame.php,admin.dev_level_to_set,Level
t_ingame.php,admin.dev_set_research_level,"Set research level"
t_ingame.php,admin.dev_class_settings,"Character class"
t_ingame.php,admin.dev_disable_free_class,"Disable free class change"
t_ingame.php,admin.dev_enable_free_class,"Enable free class change"
t_ingame.php,admin.dev_reset_class,"Reset class"
t_ingame.php,admin.dev_goto_class,"Go to class page"
t_ingame.php,admin.dev_reset_planet,"Reset planet"
t_ingame.php,admin.dev_reset_buildings,"Reset buildings"
t_ingame.php,admin.dev_reset_research,"Reset research"
t_ingame.php,admin.dev_reset_units,"Reset units"
t_ingame.php,admin.dev_reset_resources,"Reset resources"
t_ingame.php,admin.dev_add_resources,"Add resources"
t_ingame.php,admin.dev_resources_desc,"Add maximum resources to the current planet."
t_ingame.php,admin.dev_position,Position
t_ingame.php,admin.dev_update_resources_planet,"Update planet resources"
t_ingame.php,admin.dev_update_resources_moon,"Update moon resources"
t_ingame.php,admin.dev_create_planet_moon,"Create planet / moon"
t_ingame.php,admin.dev_moon_size,"Moon size"
t_ingame.php,admin.dev_debris_amount,"Debris amount"
t_ingame.php,admin.dev_x_factor,"X factor"
t_ingame.php,admin.dev_create_planet,"Create planet"
t_ingame.php,admin.dev_create_moon,"Create moon"
t_ingame.php,admin.dev_delete_planet,"Delete planet"
t_ingame.php,admin.dev_delete_moon,"Delete moon"
t_ingame.php,admin.dev_create_debris,"Create debris field"
t_ingame.php,admin.dev_debris_resources_label,"Resources in debris field"
t_ingame.php,admin.dev_create_debris_btn,"Create debris"
t_ingame.php,admin.dev_delete_debris_btn,"Delete debris"
t_ingame.php,admin.dev_quick_shortcut_desc,"Quick shortcuts for development and testing."
t_ingame.php,admin.dev_create_expedition_debris,"Create expedition debris"
t_ingame.php,admin.dev_add_dm,"Add Dark Matter"
t_ingame.php,admin.dev_dm_desc,"Add Dark Matter to the current player account."
t_ingame.php,admin.dev_dm_amount,Amount
t_ingame.php,admin.dev_update_dm,"Add Dark Matter"
t_ingame.php,characterclass.select_for_free,"Select for Free"
t_ingame.php,characterclass.buy_for,"Buy for"
t_ingame.php,characterclass.deactivate,Deactivate
t_ingame.php,characterclass.confirm,Confirm
t_ingame.php,characterclass.cancel,Cancel
t_ingame.php,characterclass.select_title,"Select Character Class"
t_ingame.php,characterclass.deactivate_title,"Deactivate Character Class"
t_ingame.php,characterclass.activated_free_msg,"Do you want to activate the :className class for free?"
t_ingame.php,characterclass.activated_paid_msg,"Do you want to activate the :className class for :price Dark Matter? In doing so, you will lose your current class."
t_ingame.php,characterclass.deactivate_confirm_msg,"Do you really want to deactivate your character class? Reactivation requires :price Dark Matter."
t_ingame.php,characterclass.success_selected,"Character class selected successfully!"
t_ingame.php,characterclass.success_deactivated,"Character class deactivated successfully!"
t_ingame.php,characterclass.not_enough_dm_title,"Not enough Dark Matter"
t_ingame.php,characterclass.not_enough_dm_msg,"Not enough Dark Matter available! Do you want to buy some now?"
t_ingame.php,characterclass.buy_dm,"Buy Dark Matter"
t_ingame.php,characterclass.error_generic,"An error occurred. Please try again."
t_ingame.php,rewards.hint_tooltip,"Rewards will be dispatched every day and can be collected manually. From the 7th day on, no further rewards will be sent out. The first reward will be given on the 2nd day of registration."
t_ingame.php,rewards.new_awards,"New awards"
t_ingame.php,rewards.not_yet_reached,"Awards not yet reached"
t_ingame.php,rewards.not_fulfilled,"Not fulfilled"
t_ingame.php,rewards.collected_awards,"Collected awards"
t_ingame.php,rewards.claim,Claim
t_ingame.php,phalanx.no_movements,"No fleet movements detected at this location."
t_ingame.php,phalanx.fleet_details,"Fleet details"
t_ingame.php,phalanx.ships,Ships
t_ingame.php,phalanx.loading,Loading...
t_ingame.php,phalanx.time_label,Time
t_ingame.php,phalanx.speed_label,Speed
t_ingame.php,wreckage.no_wreckage,"There is no wreckage at this position."
t_ingame.php,wreckage.burns_up_in,"Wreckage burns up in:"
t_ingame.php,wreckage.leave_to_burn,"Leave to burn up"
t_ingame.php,wreckage.leave_confirm,"The wreckage will descend into the planet`s atmosphere and burn up. Are you sure?"
t_ingame.php,wreckage.repair_time,"Repair time:"
t_ingame.php,wreckage.ships_being_repaired,"Ships being repaired:"
t_ingame.php,wreckage.repair_time_remaining,"Repair time remaining:"
t_ingame.php,wreckage.no_ship_data,"No ship data available"
t_ingame.php,wreckage.collect,Collect
t_ingame.php,wreckage.start_repairs,"Start repairs"
t_ingame.php,wreckage.err_network_start,"Network error starting repairs"
t_ingame.php,wreckage.err_network_complete,"Network error completing repairs"
t_ingame.php,wreckage.err_network_collect,"Network error collecting ships"
t_ingame.php,wreckage.err_network_burn,"Network error burning wreck field"
t_ingame.php,wreckage.err_burn_up,"Error burning up wreck field"
t_ingame.php,wreckage.wreckage_label,Wreckage
t_ingame.php,wreckage.repairs_started,"Repairs started successfully!"
t_ingame.php,wreckage.repairs_completed,"Repairs completed and ships collected successfully!"
t_ingame.php,wreckage.ships_back_service,"All ships have been put back into service"
t_ingame.php,wreckage.wreck_burned,"Wreck field burned successfully!"
t_ingame.php,wreckage.err_start_repairs,"Error starting repairs"
t_ingame.php,wreckage.err_complete_repairs,"Error completing repairs"
t_ingame.php,wreckage.err_collect_ships,"Error collecting ships"
t_ingame.php,wreckage.err_burn_wreck,"Error burning wreck field"
t_ingame.php,wreckage.can_be_repaired,"Wreckages can be repaired in the Space Dock."
t_ingame.php,wreckage.collect_back_service,"Put ships that are already repaired back into service"
t_ingame.php,wreckage.auto_return_service,"Your last ships will be automatically returned to service on"
t_ingame.php,wreckage.no_ships_for_repair,"No ships available for repair"
t_ingame.php,wreckage.repairable_ships,"Repairable Ships:"
t_ingame.php,wreckage.repaired_ships,"Repaired Ships:"
t_ingame.php,wreckage.ships_count,Ships
t_ingame.php,wreckage.details,Details
t_ingame.php,wreckage.tooltip_late_added,"Ships added during ongoing repairs cannot be collected manually. You must wait until all repairs are automatically completed."
t_ingame.php,wreckage.tooltip_in_progress,"Repairs are still in progress. Use the Details window for partial collection."
t_ingame.php,wreckage.tooltip_no_repaired,"No ships repaired yet"
t_ingame.php,wreckage.tooltip_must_complete,"Repairs must be completed to collect ships from here."
t_ingame.php,wreckage.burn_confirm_title,"Leave to burn up"
t_ingame.php,wreckage.burn_confirm_msg,"The wreckage will descend into the planet's atmosphere and burn up. Once struck, a repair will no longer be possible. Are you sure you want to burn up the wreckage?"
t_ingame.php,wreckage.burn_confirm_yes,yes
t_ingame.php,wreckage.burn_confirm_no,No
t_ingame.php,fleet_templates.err_name_required,"Template name is required."
t_ingame.php,fleet_templates.err_need_ships,"Template must contain at least one ship."
t_ingame.php,fleet_templates.err_not_found,"Template not found."
t_ingame.php,fleet_templates.err_max_reached,"Maximum number of templates reached (10)."
t_ingame.php,fleet_templates.saved_success,"Template saved successfully."
t_ingame.php,fleet_templates.deleted_success,"Template deleted successfully."
t_ingame.php,fleet_events.events,Events
t_ingame.php,fleet_events.recall_title,Recall
t_ingame.php,fleet_events.recall_fleet,"Recall fleet"
t_layout.php,player,Player
t_merchant.php,free_storage_capacity,"Free storage capacity"
t_merchant.php,being_sold,"Being sold"
t_merchant.php,get_new_exchange_rate,"Get new exchange rate!"
t_merchant.php,exchange_maximum_amount,"Exchange maximum amount"
t_merchant.php,trader_delivery_notice,"A trader only delivers as much resources as there is free storage capacity."
t_merchant.php,trade_resources,"Trade resources!"
t_merchant.php,new_exchange_rate,"New exchange rate"
t_merchant.php,no_merchant_available,"No merchant available."
t_merchant.php,no_merchant_available_h2,"No merchant available"
t_merchant.php,please_call_merchant,"Please call a merchant from the Resource Market page."
t_merchant.php,back_to_resource_market,"Back to Resource Market"
t_merchant.php,please_select_resource,"Please select a resource to receive."
t_merchant.php,not_enough_resources,"You don't have enough resources to trade."
t_merchant.php,trade_completed_success,"Trade completed successfully!"
t_merchant.php,trade_failed,"Trade failed."
t_merchant.php,error_retry,"An error occurred. Please try again."
t_merchant.php,new_rate_confirmation,"Do you want to get a new exchange rate for 3,500 Dark Matter? This will replace your current merchant."
t_merchant.php,merchant_called_success,"New merchant called successfully!"
t_merchant.php,failed_to_call,"Failed to call merchant."
t_merchant.php,trader_buying,"There is a trader here buying"
t_merchant.php,sell_metal_tooltip,"Metal|Sell your Metal and get Crystal or Deuterium.<p>Costs: 3,500 Dark Matter</p>."
t_merchant.php,sell_crystal_tooltip,"Crystal|Sell your Crystal and get Metal or Deuterium.<p>Costs: 3,500 Dark Matter</p>."
t_merchant.php,sell_deuterium_tooltip,"Deuterium|Sell your Deuterium and get Metal or Crystal.<p>Costs: 3,500 Dark Matter</p>."
t_merchant.php,insufficient_dm_call,"Insufficient dark matter. You need :cost dark matter to call a merchant."
t_merchant.php,merchant_calls,"Merchant Calls"
t_merchant.php,available_this_week,"Available this week"
t_merchant.php,includes_expedition_bonus,"Includes expedition merchant bonus"
t_merchant.php,metal_merchant,"Metal Merchant"
t_merchant.php,crystal_merchant,"Crystal Merchant"
t_merchant.php,deuterium_merchant,"Deuterium Merchant"
t_merchant.php,auctioneer,Auctioneer
t_merchant.php,import_export,"Import / Export"
t_merchant.php,coming_soon,"Coming soon"
t_merchant.php,trade_metal_desc,"Trade Metal for Crystal or Deuterium"
t_merchant.php,trade_crystal_desc,"Trade Crystal for Metal or Deuterium"
t_merchant.php,trade_deuterium_desc,"Trade Deuterium for Metal or Crystal"
t_merchant.php,call_merchant_desc,"Call a :type merchant to trade your :resource for other resources."
t_merchant.php,merchant_fee_warning,"The merchant offers unfavorable exchange rates (including a merchant fee), but allows you to quickly convert surplus resources."
t_merchant.php,remaining_calls_this_week,"Remaining calls this week"
t_merchant.php,call_merchant_title,"Call Merchant"
t_merchant.php,call_merchant,"Call merchant"
t_merchant.php,no_calls_remaining,"You have no merchant calls remaining this week."
t_merchant.php,merchant_trade_rates,"Merchant Trade Rates"
t_merchant.php,exchange_resource_desc,"Exchange your :resource for other resources at the following rates:"
t_merchant.php,exchange_rate,"Exchange rate"
t_merchant.php,amount_to_trade,"Amount of :resource to trade:"
t_merchant.php,trade_title,Trade
t_merchant.php,trade,trade
t_merchant.php,dismiss_merchant,"Dismiss Merchant"
t_merchant.php,merchant_leave_notice,"(The merchant will leave after one trade or if dismissed)"
t_merchant.php,calling,Calling...
t_merchant.php,calling_merchant,"Calling merchant..."
t_merchant.php,error_occurred,"An error occurred"
t_merchant.php,enter_valid_amount,"Please enter a valid amount"
t_merchant.php,trade_confirmation,"Trade :give :giveType for :receive :receiveType?"
t_merchant.php,trading,Trading...
t_merchant.php,trade_successful,"Trade successful!"
t_merchant.php,traded_resources,"Traded :given for :received"
t_merchant.php,dismiss_confirmation,"Are you sure you want to dismiss the merchant?"
t_merchant.php,you_will_receive,"You will receive"
t_merchant.php,exchange_resources_desc,"You can exchange resources for other resources here."
t_merchant.php,auctioneer_desc,"Items are offered here daily and can be purchased using resources."
t_merchant.php,import_export_desc,"Containers with unknown contents are sold here for resources every day."
t_merchant.php,exchange_resources,"Exchange resources"
t_merchant.php,exchange_your_resources,"Exchange your resources."
t_merchant.php,step_one_exchange,"1. Exchange your resources."
t_merchant.php,step_two_call,"2. Call merchant"
t_merchant.php,sell_metal_desc,"Sell your Metal and get Crystal or Deuterium."
t_merchant.php,sell_crystal_desc,"Sell your Crystal and get Metal or Deuterium."
t_merchant.php,sell_deuterium_desc,"Sell your Deuterium and get Metal or Crystal."
t_merchant.php,costs,Costs:
t_merchant.php,already_paid,"Already paid"
t_merchant.php,dark_matter,"Dark Matter"
t_merchant.php,per_call,"per call"
t_merchant.php,trade_tooltip,"Trade|Trade your resources at the agreed price"
t_merchant.php,get_more_resources,"Get more resources"
t_merchant.php,buy_daily_production,"Buy a daily production directly from the merchant"
t_merchant.php,daily_production_desc,"Here you can have the resource storage of your planets directly refilled by up to one daily production."
t_merchant.php,notices,Notices:
t_merchant.php,notice_max_production,"You are offered a maximum of one complete daily production equal to the total production of all your planets by default."
t_merchant.php,notice_min_amount,"If your daily production of a resource is less than 10000, you will be offered at least this amount."
t_merchant.php,notice_storage_capacity,"You must have enough free storage capacity on the active planet or moon for the purchased resources. Otherwise the surplus resources are lost."
t_merchant.php,scrap_merchant,"Scrap Merchant"
t_merchant.php,scrap_merchant_desc,"The scrap merchant accepts used ships and defence systems."
t_merchant.php,scrap_rules,"Rules|Usually the scrap merchant will pay back 35% of the construction costs of ships and defence systems. However you can only receive as many resources back as you have space for in your storage.<br /><br />With the help of Dark Matter you can renegotiate. In doing so, the percentage of the construction costs that the scrap merchant pays you will increase by 5 - 14%. Each round of negotiations are 2,000 Dark Matter more expensive than the last. The scrap merchant will pay out no more than 75% of the construction costs."
t_merchant.php,offer,Offer
t_merchant.php,scrap_merchant_quote,"You won`t get a better offer in any other galaxy."
t_merchant.php,bargain,Bargain
t_merchant.php,objects_to_be_scrapped,"Objects to be scrapped"
t_merchant.php,ships,Ships
t_merchant.php,no_defensive_structures,"No defensive structures available"
t_merchant.php,select_all,"Select all"
t_merchant.php,reset_choice,"Reset choice"
t_merchant.php,scrap,Scrap
t_merchant.php,select_items_to_scrap,"Please select items to scrap."
t_merchant.php,scrap_confirmation,"Do you really want to scrap the following ships/defensive structures?"
t_merchant.php,yes,yes
t_merchant.php,no,No
t_merchant.php,unknown_item,"Unknown Item"
t_merchant.php,offer_at_maximum,"The offer is already at maximum!"
t_merchant.php,insufficient_dark_matter_bargain,"Insufficient dark matter!"
t_merchant.php,not_enough_dark_matter,"Not enough Dark Matter available!"
t_merchant.php,negotiation_successful,"Negotiation successful!"
t_merchant.php,scrap_message_1,"Okay, thanks, bye, next!"
t_merchant.php,scrap_message_2,"Doing business with you is going to ruin me!"
t_merchant.php,scrap_message_3,"There'd be a few percent more were it not for the bullet holes."
t_merchant.php,error.scrap.not_enough_item,"Not enough :item available."
t_merchant.php,error.scrap.storage_insufficient,"The space in the storage was not large enough, so the number of :item was reduced to :amount"
t_merchant.php,error.scrap.no_storage_space,"No storage space available for scrapping."
t_merchant.php,error.scrap.no_items_selected,"No items selected."
t_merchant.php,error.scrap.offer_at_maximum,"Offer is already at maximum (75%)."
t_merchant.php,error.scrap.insufficient_dark_matter,"Insufficient dark matter."
t_merchant.php,error.trade.no_active_merchant,"No active merchant. Please call a merchant first."
t_merchant.php,error.trade.merchant_type_mismatch,"Invalid trade: merchant type mismatch."
t_merchant.php,error.trade.invalid_exchange_rate,"Invalid exchange rate."
t_merchant.php,error.trade.insufficient_dark_matter,"Insufficient dark matter. You need :cost dark matter to call a merchant."
t_merchant.php,error.trade.invalid_resource_type,"Invalid resource type."
t_merchant.php,error.trade.not_enough_resource,"Not enough :resource available. You have :have but need :need."
t_merchant.php,error.trade.not_enough_storage,"Not enough storage capacity for :resource. You need :need capacity but only have :have."
t_merchant.php,error.trade.storage_full,"Storage is full for :resource. Cannot complete trade."
t_merchant.php,error.trade.execution_failed,"Trade execution failed: :error"
t_merchant.php,success.merchant_dismissed,"Merchant dismissed."
t_merchant.php,success.merchant_called,"Merchant called successfully."
t_merchant.php,success.trade_completed,"Trade completed successfully."
t_messages.php,welcome_message.from,OGameX
t_messages.php,welcome_message.subject,"Welcome to OGameX!"
t_messages.php,welcome_message.body,"Greetings Emperor :player!

Congratulations on starting your illustrious career. I will be here to guide you through your first steps.

On the left you can see the menu which allows you to supervise and govern your galactic empire.

You’ve already seen the Overview. Resources and Facilities allow you to construct buildings to help you expand your empire. Start by building a Solar Plant to harvest energy for your mines.

Then expand your Metal Mine and Crystal Mine to produce vital resources. Otherwise, simply take a look around for yourself. You’ll soon feel well at home, I’m sure.

You can find more help, tips and tactics here:

Discord Chat: Discord Server
Forum: OGameX Forum
Support: Game Support

You’ll only find current announcements and changes to the game in the forums.


Now you’re ready for the future. Good luck!

This message will be deleted in 7 days."
t_messages.php,return_of_fleet_with_resources.from,"Fleet Command"
t_messages.php,return_of_fleet_with_resources.subject,"Return of a fleet"
t_messages.php,return_of_fleet_with_resources.body,"Your fleet is returning from :from to :to and delivered its goods:

Metal: :metal
Crystal: :crystal
Deuterium: :deuterium"
t_messages.php,return_of_fleet.from,"Fleet Command"
t_messages.php,return_of_fleet.subject,"Return of a fleet"
t_messages.php,return_of_fleet.body,"Your fleet is returning from :from to :to.

The fleet doesn't deliver goods."
t_messages.php,fleet_deployment_with_resources.from,"Fleet Command"
t_messages.php,fleet_deployment_with_resources.subject,"Return of a fleet"
t_messages.php,fleet_deployment_with_resources.body,"One of your fleets from :from has reached :to and delivered its goods:

Metal: :metal
Crystal: :crystal
Deuterium: :deuterium"
t_messages.php,fleet_deployment.from,"Fleet Command"
t_messages.php,fleet_deployment.subject,"Return of a fleet"
t_messages.php,fleet_deployment.body,"One of your fleets from :from has reached :to. The fleet doesn`t deliver goods."
t_messages.php,transport_arrived.from,"Fleet Command"
t_messages.php,transport_arrived.subject,"Reaching a planet"
t_messages.php,transport_arrived.body,"Your fleet from :from reaches :to and delivers its goods:
Metal: :metal Crystal: :crystal Deuterium: :deuterium"
t_messages.php,transport_received.from,"Fleet Command"
t_messages.php,transport_received.subject,"Incoming fleet"
t_messages.php,transport_received.body,"An incoming fleet from :from has reached your planet :to and delivered its goods:
Metal: :metal Crystal: :crystal Deuterium: :deuterium"
t_messages.php,acs_defend_arrival_host.from,"Space Monitoring"
t_messages.php,acs_defend_arrival_host.subject,"Fleet is stopping"
t_messages.php,acs_defend_arrival_host.body,"A fleet has arrived at :to."
t_messages.php,acs_defend_arrival_sender.from,"Fleet Command"
t_messages.php,acs_defend_arrival_sender.subject,"Fleet is stopping"
t_messages.php,acs_defend_arrival_sender.body,"A fleet has arrived at :to."
t_messages.php,colony_established.from,"Fleet Command"
t_messages.php,colony_established.subject,"Settlement Report"
t_messages.php,colony_established.body,"The fleet has arrived at the assigned coordinates :coordinates, found a new planet there and are beginning to develop upon it immediately."
t_messages.php,colony_establish_fail_astrophysics.from,Settlers
t_messages.php,colony_establish_fail_astrophysics.subject,"Settlement Report"
t_messages.php,colony_establish_fail_astrophysics.body,"The fleet has arrived at assigned coordinates :coordinates and ascertains that the planet is viable for colonisation. Shortly after starting to develop the planet, the colonists realise that their knowledge of astrophysics is not sufficient to complete the colonisation of a new planet."
t_messages.php,espionage_report.from,"Fleet Command"
t_messages.php,espionage_report.subject,"Espionage report from :planet"
t_messages.php,espionage_detected.from,"Fleet Command"
t_messages.php,espionage_detected.subject,"Espionage report from Planet :planet"
t_messages.php,espionage_detected.body,"A foreign fleet from planet :planet (:attacker_name) was sighted near your planet
:defender
Chance of counter-espionage: :chance%"
t_messages.php,battle_report.from,"Fleet Command"
t_messages.php,battle_report.subject,"Combat report :planet"
t_messages.php,fleet_lost_contact.from,"Fleet Command"
t_messages.php,fleet_lost_contact.subject,"Contact with the attacking fleet has been lost. :coordinates"
t_messages.php,fleet_lost_contact.body,"(That means it was destroyed in the first round.)"
t_messages.php,debris_field_harvest.subject,"Harvesting report from DF on :coordinates"
t_messages.php,debris_field_harvest.body,"Your :ship_name (:ship_amount ships) have a total storage capacity of :storage_capacity. At the target :to, :metal Metal, :crystal Crystal and :deuterium Deuterium are floating in space. You have harvested :harvested_metal Metal, :harvested_crystal Crystal and :harvested_deuterium Deuterium."
t_messages.php,expedition_resources_captured,":resource_type :resource_amount have been captured."
t_messages.php,expedition_dark_matter_captured,"(:dark_matter_amount Dark Matter)"
t_messages.php,expedition_units_captured,"The following ships are now part of the fleet:"
t_messages.php,expedition_unexplored_statement,"Entry from the communication officers logbook: It seems that this part of the universe has not been explored yet."
t_messages.php,expedition_failed.from,"Fleet Command"
t_messages.php,expedition_failed.subject,"Expedition Result"
t_messages.php,expedition_failed.body.1,"Due to a failure in the central computers of the flagship, the expedition mission had to be aborted. Unfortunately as a result of the computer malfunction, the fleet returns home empty handed."
t_messages.php,expedition_failed.body.2,"Your expedition nearly ran into a neutron stars gravitation field and needed some time to free itself. Because of that a lot of Deuterium was consumed and the expedition fleet had to come back without any results."
t_messages.php,expedition_failed.body.3,"For unknown reasons the expeditions jump went totally wrong. It nearly landed in the heart of a sun. Fortunately it landed in a known system, but the jump back is going to take longer than thought."
t_messages.php,expedition_failed.body.4,"A failure in the flagships reactor core nearly destroys the entire expedition fleet. Fortunately the technicians were more than competent and could avoid the worst. The repairs took quite some time and forced the expedition to return without having accomplished its goal."
t_messages.php,expedition_failed.body.5,"A living being made out of pure energy came aboard and induced all the expedition members into some strange trance, causing them to only gazed at the hypnotizing patterns on the computer screens. When most of them finally snapped out of the hypnotic-like state, the expedition mission needed to be aborted as they had way too little Deuterium."
t_messages.php,expedition_failed.body.6,"The new navigation module is still buggy. The expeditions jump not only lead them in the wrong direction, but it used all the Deuterium fuel. Fortunately the fleets jump got them close to the departure planets moon. A bit disappointed the expedition now returns without impulse power. The return trip will take longer than expected."
t_messages.php,expedition_failed.body.7,"Your expedition has learnt about the extensive emptiness of space. There was not even one small asteroid or radiation or particle that could have made this expedition interesting."
t_messages.php,expedition_failed.body.8,"Well, now we know that those red, class 5 anomalies do not only have chaotic effects on the ships navigation systems but also generate massive hallucination on the crew. The expedition didn`t bring anything back."
t_messages.php,expedition_failed.body.9,"Your expedition took gorgeous pictures of a super nova. Nothing new could be obtained from the expedition, but at least there is good chance to win that ""Best Picture Of The Universe"" competition in next months issue of OGame magazine."
t_messages.php,expedition_failed.body.10,"Your expedition fleet followed odd signals for some time. At the end they noticed that those signals where being sent from an old probe which was sent out generations ago to greet foreign species. The probe was saved and some museums of your home planet already voiced their interest."
t_messages.php,expedition_failed.body.11,"Despite the first, very promising scans of this sector, we unfortunately returned empty handed."
t_messages.php,expedition_failed.body.12,"Besides some quaint, small pets from a unknown marsh planet, this expedition brings nothing thrilling back from the trip."
t_messages.php,expedition_failed.body.13,"The expedition`s flagship collided with a foreign ship when it jumped into the fleet without any warning. The foreign ship exploded and the damage to the flagship was substantial. The expedition cannot continue in these conditions, and so the fleet will begin to make its way back once the needed repairs have been carried out."
t_messages.php,expedition_failed.body.14,"Our expedition team came across a strange colony that had been abandoned eons ago. After landing, our crew started to suffer from a high fever caused by an alien virus. It has been learned that this virus wiped out the entire civilization on the planet. Our expedition team is heading home to treat the sickened crew members. Unfortunately we had to abort the mission and we come home empty handed."
t_messages.php,expedition_failed.body.15,"A strange computer virus attacked the navigation system shortly after parting our home system. This caused the expedition fleet to fly in circles. Needless to say that the expedition wasn`t really successful."
t_messages.php,expedition_gain_resources.from,"Fleet Command"
t_messages.php,expedition_gain_resources.subject,"Expedition Result"
t_messages.php,expedition_gain_resources.body.1,"On an isolated planetoid we found some easily accessible resources fields and harvested some successfully."
t_messages.php,expedition_gain_resources.body.2,"Your expedition discovered a small asteroid from which some resources could be harvested."
t_messages.php,expedition_gain_resources.body.3,"Your expedition found an ancient, fully loaded but deserted freighter convoy. Some of the resources could be rescued."
t_messages.php,expedition_gain_resources.body.4,"Your expedition fleet reports the discovery of a giant alien ship wreck. They were not able to learn from their technologies but they were able to divide the ship into its main components and made some useful resources out of it."
t_messages.php,expedition_gain_resources.body.5,"On a tiny moon with its own atmosphere your expedition found some huge raw resources storage. The crew on the ground is trying to lift and load that natural treasure."
t_messages.php,expedition_gain_resources.body.6,"Mineral belts around an unknown planet contained countless resources. The expedition ships are coming back and their storages are full!"
t_messages.php,expedition_gain_dark_matter.from,"Fleet Command"
t_messages.php,expedition_gain_dark_matter.subject,"Expedition Result"
t_messages.php,expedition_gain_dark_matter.body.1,"The expedition followed some odd signals to an asteroid. In the asteroids core a small amount of Dark Matter was found. The asteroid was taken and the explorers are attempting to extract the Dark Matter."
t_messages.php,expedition_gain_dark_matter.body.2,"The expedition was able to capture and store some Dark Matter."
t_messages.php,expedition_gain_dark_matter.body.3,"We met an odd alien on the shelf of a small ship who gave us a case with Dark Matter in exchange for some simple mathematical calculations."
t_messages.php,expedition_gain_dark_matter.body.4,"We found the remains of an alien ship. We found a little container with some Dark Matter on a shelf in the cargo hold!"
t_messages.php,expedition_gain_dark_matter.body.5,"Our expedition made first contact with a special race. It looks as though a creature made of pure energy, who named himself Legorian, flew through the expedition ships and then decided to help our underdeveloped species. A case containing Dark Matter materialized at the bridge of the ship!"
t_messages.php,expedition_gain_dark_matter.body.6,"Our expedition took over a ghost ship which was transporting a small amount of Dark Matter. We didn`t find any hints of what happened to the original crew of the ship, but our technicians where able to rescue the Dark Matter."
t_messages.php,expedition_gain_dark_matter.body.7,"Our expedition accomplished a unique experiment. They were able to harvest Dark Matter from a dying star."
t_messages.php,expedition_gain_dark_matter.body.8,"Our expedition located a rusty space station, which seemed to have been floating uncontrolled through outer space for a long time. The station itself was totally useless, however, it was discovered that some Dark Matter is stored in the reactor. Our technicians are trying to save as much as they can."
t_messages.php,expedition_gain_ships.from,"Fleet Command"
t_messages.php,expedition_gain_ships.subject,"Expedition Result"
t_messages.php,expedition_gain_ships.body.1,"Our expedition found a planet which was almost destroyed during a certain chain of wars. There are different ships floating around in the orbit. The technicians are trying to repair some of them. Maybe we will also get information about what happened here."
t_messages.php,expedition_gain_ships.body.2,"We found a deserted pirate station. There are some old ships lying in the hangar. Our technicians are figuring out whether some of them are still useful or not."
t_messages.php,expedition_gain_ships.body.3,"Your expedition ran into the shipyards of a colony that was deserted eons ago. In the shipyards hangar they discover some ships that could be salvaged. The technicians are trying to get some of them to fly again."
t_messages.php,expedition_gain_ships.body.4,"We came across the remains of a previous expedition! Our technicians will try to get some of the ships to work again."
t_messages.php,expedition_gain_ships.body.5,"Our expedition ran into an old automatic shipyard. Some of the ships are still in the production phase and our technicians are currently trying to reactivate the yards energy generators."
